# Week 2 crawl of live Wikipedia, 2026-09-08. Edge A -> B when the article of A links to the article of B; both in data/week2_nodes.tsv. 602 nodes, 4082 edges.
source	target
Gladiator_(Melvin_Potter)	Mister_Fear
Glenn_Talbot	Ghost_Rider_(Danny_Ketch)
Glenn_Talbot	Hulk
Glenn_Talbot	Thunderbolt_Ross
Glob_(comics)	Glob_Herman
Glob_(comics)	Hulk
Glob_(comics)	Leader_(character)
Glob_(comics)	Man-Thing
Glob_Herman	Jean_Grey
Glob_Herman	Rockslide_(character)
Glob_Herman	Spider-Man
Golem_(Marvel_Comics)	Blue_Bullet
Golem_(Marvel_Comics)	Doctor_Nemesis
Golem_(Marvel_Comics)	Doctor_Strange
Gorgon_(Inhuman)	Black_Bolt
Gorgon_(Inhuman)	Psycho-Man
Gorgon_(Inhuman)	Sphinx_(Marvel_Comics)
Gorr_the_God_Butcher	Jean_Grey
Grappler_(comics)	She-Hulk
Green_Goblin	Hobgoblin_(Marvel_Comics)
Green_Goblin	Human_Torch
Green_Goblin	Mayday_Parker
Green_Goblin	Norman_Osborn
Green_Goblin	Phil_Urich
Green_Goblin	Silvermane
Green_Goblin	Spider-Man
Green_Goblin	Venom_(character)
Green_Goblin	Wolverine_(character)
Gremlin_(comics)	Apocalypse_(character)
Gremlin_(comics)	Gargoyle_(comics)
Gremlin_(comics)	Glenn_Talbot
Gremlin_(comics)	Hulk
Gremlin_(comics)	Rom_the_Space_Knight
Gremlin_(comics)	Spider-Woman_(Jessica_Drew)
Gremlin_(comics)	Thunderbolt_Ross
Grizzly_(comics)	Apocalypse_(character)
Grizzly_(comics)	Cable_(character)
Grizzly_(comics)	G._W._Bridge
Grizzly_(comics)	Jackal_(Marvel_Comics_character)
Grizzly_(comics)	Kangaroo_(character)
Grizzly_(comics)	Norman_Osborn
Grizzly_(comics)	Spider-Man
Grizzly_(comics)	Spot_(Marvel_Comics)
Grizzly_(comics)	Tinkerer_(Marvel_Comics)
Grizzly_(comics)	Two-Gun_Kid
Guardian_(Marvel_Comics)	Jerry_Jaxon
Guardian_(Marvel_Comics)	Michael_Pointer_(character)
Guardian_(Marvel_Comics)	Puck_(Marvel_Comics)
Guardian_(Marvel_Comics)	Tundra_(Marvel_Comics)
Guardian_(Marvel_Comics)	Vindicator_(comics)
Guardian_(Marvel_Comics)	Wendigo_(comics)
Guardian_(Marvel_Comics)	Wolverine_(Ultimate_Marvel_character)
Guardian_(Marvel_Comics)	Wolverine_(character)
Guardsman_(character)	Eddie_Brock
Guardsman_(character)	Firepower_(comics)
Guardsman_(character)	Force_(comics)
Guardsman_(character)	Hybrid_(Scott_Washington)
Guardsman_(character)	Iron_Monger
Guardsman_(character)	Luke_Cage
Guardsman_(character)	Mentallo
Guardsman_(character)	Quasar_(character)
Guardsman_(character)	Sentry_(Curtis_Elkins)
Guardsman_(character)	Shockwave_(comics)
Guardsman_(character)	U.S._Agent
Guardsman_(character)	War_Machine
Gwenpool	Abomination_(character)
Gwenpool	Batroc_the_Leaper
Gwenpool	Black_Cat_(Marvel_Comics)
Gwenpool	Blade_(character)
Gwenpool	Deadpool
Gwenpool	Deathlok
Gwenpool	Doctor_Strange
Gwenpool	Fin_Fang_Foom
Gwenpool	Hyperion_(character)
Gwenpool	Moon_Knight
Gwenpool	Mysterio
Gwenpool	Rocket_Raccoon
Gwenpool	Scientist_Supreme
Gwenpool	She-Hulk
Gwenpool	Spider-Man
Gwenpool	Spider-Woman_(Gwen_Stacy)
Gwenpool	Storm_(Marvel_Comics)
Gwenpool	Wolverine_(character)
Hangman_(Marvel_Comics)	Locksmith_(comics)
Hangman_(Marvel_Comics)	Spider-Woman_(Jessica_Drew)
Hangman_(Marvel_Comics)	Werewolf_by_Night
Hank_Pym	Absorbing_Man
Hank_Pym	Bill_Foster_(character)
Hank_Pym	Black_Knight_(Nathan_Garrett)
Hank_Pym	Doctor_Nemesis
Hank_Pym	Doctor_Strange
Hank_Pym	Egghead_(Marvel_Comics)
Hank_Pym	Firebird_(Marvel_Comics)
Hank_Pym	Hyperion_(character)
Hank_Pym	Kulan_Gath
Hank_Pym	Libra_(Marvel_Comics)
Hank_Pym	Magician_(Marvel_Comics)
Hank_Pym	Maker_(character)
Hank_Pym	Mockingbird_(Marvel_Comics)
Hank_Pym	Porcupine_(character)
Hank_Pym	Scientist_Supreme
Hank_Pym	Shang-Chi
Hank_Pym	Ultron
Happy_Sam_Sawyer	Baron_Strucker
Harold_Meachum	Iron_Fist_(character)
Harold_Meachum	Master_Khan
Hate-Monger	Black_Panther_(character)
Hate-Monger	Psycho-Man
Hawkeye_(comics)	Black_Widow_(Natasha_Romanova)
Hawkeye_(comics)	Bullseye_(Marvel_Comics)
Hawkeye_(comics)	Franklin_Richards_(character)
Hawkeye_(comics)	Norman_Osborn
Hawkeye_(comics)	Ronin_(Marvel_Comics)
Headsman_(character)	Black_Widow_(Natasha_Romanova)
Headsman_(character)	Green_Goblin
Headsman_(character)	Marvel_Boy_(Robert_Grayson)
Headsman_(character)	Nuke_(Marvel_Comics)
Headsman_(character)	Paladin_(comics)
Headsman_(character)	Spider-Man
Headsman_(character)	Spider-Woman_(Jessica_Drew)
Helix_(Marvel_Comics)	Carrion_(comics)
Helix_(Marvel_Comics)	Jackal_(Marvel_Comics_character)
Helix_(Marvel_Comics)	Spider-Man
Helix_(Marvel_Comics)	Super-Adaptoid
Hellion_(character)	Anole_(character)
Hellion_(character)	Danger_Room
Hellion_(character)	Emma_Frost
Hellion_(character)	Empath_(character)
Hellion_(character)	Hulk
Hellion_(character)	Norman_Osborn
Hellion_(character)	Phoenix_Force
Hellion_(character)	Predator_X_(character)
Hellion_(character)	Rachel_Summers
Hellion_(character)	Rockslide_(character)
Hellion_(character)	Rusty_Collins
Hellion_(character)	Spider-Man
Hellion_(character)	Surge_(Marvel_Comics)
Hellion_(character)	Synapse_(character)
Hercules_(Marvel_Comics)	Abomination_(character)
Hercules_(Marvel_Comics)	Ajak
Hercules_(Marvel_Comics)	Ares_(Marvel_Comics)
Hercules_(Marvel_Comics)	Balder_the_Brave
Hercules_(Marvel_Comics)	Black_Widow_(Natasha_Romanova)
Hercules_(Marvel_Comics)	Blood_Brothers_(comics)
Hercules_(Marvel_Comics)	Captain_Marvel_(Marvel_Comics)
Hercules_(Marvel_Comics)	Dweller-in-Darkness
Hercules_(Marvel_Comics)	Ego_the_Living_Planet
Hercules_(Marvel_Comics)	Firelord_(character)
Hercules_(Marvel_Comics)	Hobgoblin_(Marvel_Comics)
Hercules_(Marvel_Comics)	Hulk
Hercules_(Marvel_Comics)	Human_Torch
Hercules_(Marvel_Comics)	Living_Lightning
Hercules_(Marvel_Comics)	Mister_Hyde_(Marvel_Comics)
Hercules_(Marvel_Comics)	Noh-Varr
Hercules_(Marvel_Comics)	Quicksilver_(Marvel_Comics)
Hercules_(Marvel_Comics)	Ragnarok_(comics)
Hercules_(Marvel_Comics)	Red_Guardian
Hercules_(Marvel_Comics)	Red_Wolf_(comics)
Hercules_(Marvel_Comics)	She-Hulk
Hercules_(Marvel_Comics)	Spider-Man
Hercules_(Marvel_Comics)	Star-Lord
Hercules_(Marvel_Comics)	Thanos
Hercules_(Marvel_Comics)	Typhon_(comics)
Hippo_(character)	Grizzly_(comics)
Hippo_(character)	Looter_(character)
Hippo_(character)	Luke_Cage
Hippo_(character)	Mac_Gargan
Hippo_(character)	Mirage_(Marvel_Comics)
Hippo_(character)	Porcupine_(character)
Hippo_(character)	Spider-Man
Hit-Monkey	Deadpool
Hit-Monkey	Dracula_(Marvel_Comics)
Hit-Monkey	Jubilee_(character)
Hit-Monkey	Spider-Man
Hive_(character)	Baron_Strucker
Hive_(character)	Norman_Osborn
Hobgoblin_(Marvel_Comics)	Beyonder
Hobgoblin_(Marvel_Comics)	Black_Cat_(Marvel_Comics)
Hobgoblin_(Marvel_Comics)	Foreigner_(character)
Hobgoblin_(Marvel_Comics)	Green_Goblin
Hobgoblin_(Marvel_Comics)	Jason_Macendale
Hobgoblin_(Marvel_Comics)	Norman_Osborn
Hobgoblin_(Marvel_Comics)	Phil_Urich
Hobgoblin_(Marvel_Comics)	Rose_(Marvel_Comics)
Hobgoblin_(Marvel_Comics)	Scarlet_Witch
Hobgoblin_(Marvel_Comics)	Spider-Man
Hobgoblin_(Marvel_Comics)	Tinkerer_(Marvel_Comics)
Hobgoblin_(Marvel_Comics)	Venom_(character)
Hornet_(comics)	Black_Marvel
Hornet_(comics)	Cyber_(Marvel_Comics)
Hornet_(comics)	Dusk_(comics)
Hornet_(comics)	Looter_(character)
Hornet_(comics)	Prowler_(Marvel_Comics)
Hornet_(comics)	Spider-Woman_(Jessica_Drew)
Hornet_(comics)	Wolverine_(character)
Hrimhari	Sabretooth_(character)
Hrimhari	Werewolf_by_Night
Hulk	Abomination_(character)
Hulk	Absorbing_Man
Hulk	Beyonder
Hulk	Deadpool
Hulk	Devil_Hulk
Hulk	Gargoyle_(comics)
Hulk	Glenn_Talbot
Hulk	Hercules_(Marvel_Comics)
Hulk	Jean_Grey
Hulk	Leader_(character)
Hulk	Maestro_(character)
Hulk	Norman_Osborn
Hulk	Red_Hulk
Hulk	She-Hulk
Hulk	She-Hulk_(Lyra)
Hulk	Spider-Man
Hulk	Thunderbolt_Ross
Hulk	Wolverine_(character)
Hulk_2099	Hulk
Hulk_2099	Moon_Knight
Hulkling	Captain_Marvel_(Khn'nr)
Hulkling	Cloak_and_Dagger_(characters)
Hulkling	Hank_Pym
Hulkling	Hulk
Hulkling	Noh-Varr
Hulkling	Quicksilver_(Marvel_Comics)
Hulkling	Scarlet_Witch
Hulkling	Speed_(character)
Hulkling	Super-Skrull
Hulkling	Wolverine_(character)
Human_Cannonball_(Marvel_Comics)	Hulk
Human_Cannonball_(Marvel_Comics)	Princess_Python
Human_Cannonball_(Marvel_Comics)	Ringmaster_(comics)
Human_Cannonball_(Marvel_Comics)	Spider-Man
Human_Fly_(character)	Farley_Stillwell
Human_Fly_(character)	Hornet_(comics)
Human_Fly_(character)	Mac_Gargan
Human_Fly_(character)	Moon_Knight
Human_Fly_(character)	Spider-Man
Human_Fly_(character)	Spider-Woman
Human_Fly_(character)	Spider-Woman_(Jessica_Drew)
Human_Torch	Franklin_Richards_(character)
Human_Torch	Human_Torch_(android)
Human_Torch	Living_Lightning
Human_Torch	Maker_(character)
Human_Torch	Quicksilver_(Marvel_Comics)
Human_Torch	Spider-Man
Human_Torch	Super-Skrull
Human_Torch_(android)	Batroc_the_Leaper
Human_Torch_(android)	Black_Widow_(Natasha_Romanova)
Human_Torch_(android)	Bucky_(Marvel_Comics)
Human_Torch_(android)	Citizen_V
Human_Torch_(android)	Human_Torch
Human_Torch_(android)	Norman_Osborn
Human_Torch_(android)	Scarlet_Witch
Human_Torch_(android)	Spitfire_(character)
Human_Torch_(android)	Toro_(character)
Human_Torch_(android)	Ultron
Human_Torch_(android)	Union_Jack_(Marvel_Comics)
Human_Torch_(android)	Victor_Timely
Human_Torch_(android)	Warrior_Woman_(Marvel_Comics)
Human_Torch_(android)	Whizzer_(Robert_Frank)
Humus_Sapien	Arabian_Knight_(character)
Humus_Sapien	Ogre_(Marvel_Comics)
Hurricane_(comics)	Cable_(character)
Hurricane_(comics)	Cyber_(Marvel_Comics)
Hurricane_(comics)	Quicksilver_(Marvel_Comics)
Hurricane_(comics)	Selene_(comics)
Hurricane_(comics)	Two-Gun_Kid
Hurricane_(comics)	Wolverine_(character)
Hybrid_(Scott_Washington)	Eddie_Brock
Hybrid_(Scott_Washington)	Guardsman_(character)
Hybrid_(Scott_Washington)	Spider-Man
Hybrid_(Scott_Washington)	Vance_Astrovik
Hybrid_(Scott_Washington)	Venom_(character)
Hydro-Man	Black_Panther_(character)
Hydro-Man	Foreigner_(character)
Hydro-Man	Jackal_(Marvel_Comics_character)
Hydro-Man	Luke_Cage
Hydro-Man	Norman_Osborn
Hydro-Man	Overdrive_(character)
Hydro-Man	Red_Wolf_(comics)
Hydro-Man	Spider-Man
Hydro-Man	Spider-Woman_(Jessica_Drew)
Hydro-Man	War_Machine
Hydro-Man	Wolverine_(character)
Hyperion_(character)	Blue_Marvel
Hyperion_(character)	Doctor_Spectrum
Hyperion_(character)	Gwenpool
Hyperion_(character)	Luke_Cage
Hyperion_(character)	Makkari_(character)
Hyperion_(character)	Master_Menace
Hyperion_(character)	Nebulon_(comics)
Hyperion_(character)	Overmind_(comics)
Hyperion_(character)	Quasar_(character)
Hypno-Hustler	Deadpool
Hypno-Hustler	Equinox_(comics)
Hypno-Hustler	Spider-Man
Hypno-Hustler	Tinkerer_(Marvel_Comics)
Hypno-Hustler	Tombstone_(character)
Ikaris	Doctor_Strange
Ikaris	Makkari_(character)
Ikaris	Thena
In-Betweener	Adam_Warlock
In-Betweener	Doctor_Strange
In-Betweener	Libra_(Marvel_Comics)
In-Betweener	Star_Brand
In-Betweener	Thanos
Inferno_(Dante_Pertuz)	Black_Bolt
Inferno_(Dante_Pertuz)	Gorgon_(Inhuman)
Inferno_(Dante_Pertuz)	Karnak_(character)
Inferno_(Dante_Pertuz)	Lash_(comics)
Inferno_(Dante_Pertuz)	Thanos
Iron_Fist_(character)	Black_Mariah
Iron_Fist_(character)	Black_Panther_(character)
Iron_Fist_(character)	Bullseye_(Marvel_Comics)
Iron_Fist_(character)	Cloak_and_Dagger_(characters)
Iron_Fist_(character)	Crane_Mother
Iron_Fist_(character)	Doctor_Strange
Iron_Fist_(character)	Ghost_Rider
Iron_Fist_(character)	Harold_Meachum
Iron_Fist_(character)	Jessica_Jones
Iron_Fist_(character)	Lei_Kung_(character)
Iron_Fist_(character)	Luke_Cage
Iron_Fist_(character)	Master_Khan
Iron_Fist_(character)	Misty_Knight
Iron_Fist_(character)	Moon_Knight
Iron_Fist_(character)	Norman_Osborn
Iron_Fist_(character)	Phoenix_Force
Iron_Fist_(character)	Power_Man_(Victor_Alvarez)
Iron_Fist_(character)	Sabretooth_(character)
Iron_Fist_(character)	Shang-Chi
Iron_Fist_(character)	Steel_Serpent
Iron_Fist_(character)	Tombstone_(character)
Iron_Fist_(character)	Union_Jack_(Marvel_Comics)
Iron_Fist_(character)	Wolverine_(character)
Iron_Lad	Absorbing_Man
Iron_Lad	Hulkling
Iron_Lad	Kristoff_Vernard
Iron_Lad	Nathaniel_Richards_(Marvel_Comics)
Iron_Lad	Scarlet_Witch
Iron_Lad	Wolverine_(character)
Iron_Man_(Ultimate_Marvel_character)	Black_Widow_(Natasha_Romanova)
Iron_Man_(Ultimate_Marvel_character)	Hulk
Iron_Man_(Ultimate_Marvel_character)	Iron_Monger
Iron_Man_(Ultimate_Marvel_character)	Maker_(character)
Iron_Man_(Ultimate_Marvel_character)	Spider-Man
Iron_Man_(Ultimate_Marvel_character)	War_Machine
Iron_Man_(Ultimate_Marvel_character)	Wolverine_(Ultimate_Marvel_character)
Iron_Man_2020	Blizzard_(Marvel_Comics)
Iron_Man_2020	Machine_Man
Iron_Man_2020	Spider-Man
Iron_Man_2020	War_Machine
Iron_Monger	Darkhawk
Iron_Monger	Guardsman_(character)
Iron_Monger	Iron_Man_(Ultimate_Marvel_character)
Iron_Monger	U.S._Agent
Iron_Monger	War_Machine
Isaiah_Bradley	Bill_Foster_(character)
Isaiah_Bradley	Black_Panther_(character)
Isaiah_Bradley	Delroy_Garrett
Isaiah_Bradley	Hulk
Isaiah_Bradley	Luke_Cage
Isaiah_Bradley	Prowler_(Marvel_Comics)
Isaiah_Bradley	Storm_(Marvel_Comics)
Isaiah_Bradley	Wolverine_(character)
Isbisa	Eddie_Brock
Isbisa	Hulk
Isbisa	Scarlet_Witch
Isbisa	She-Hulk
Isbisa	Spider-Man
Isbisa	Venom_(character)
Isbisa	Whizzer_(Robert_Frank)
Jack_Frost_(Marvel_Comics)	Blizzard_(Marvel_Comics)
Jack_Frost_(Marvel_Comics)	Blue_Diamond_(character)
Jack_Frost_(Marvel_Comics)	Human_Torch_(android)
Jack_Frost_(Marvel_Comics)	Jeffrey_Mace
Jack_Frost_(Marvel_Comics)	Red_Raven_(Marvel_Comics)
Jack_Frost_(Marvel_Comics)	Scarlet_Witch
Jack_Frost_(Marvel_Comics)	Thin_Man_(character)
Jack_Frost_(Marvel_Comics)	Whizzer_(Robert_Frank)
Jack_Monroe_(character)	Bucky_(Marvel_Comics)
Jack_Monroe_(character)	Doctor_Faustus_(character)
Jack_Monroe_(character)	Green_Goblin
Jack_Monroe_(character)	Hank_Pym
Jack_Monroe_(character)	Nomad_(Marvel_Comics)
Jack_Monroe_(character)	Sidewinder_(character)
Jack_Monroe_(character)	William_Burnside_(character)
Jackal_(Marvel_Comics_character)	Black_Bolt
Jackal_(Marvel_Comics_character)	Black_Panther_(character)
Jackal_(Marvel_Comics_character)	Brian_Braddock
Jackal_(Marvel_Comics_character)	Carrion_(comics)
Jackal_(Marvel_Comics_character)	Cyclops_(Marvel_Comics)
Jackal_(Marvel_Comics_character)	Doctor_Strange
Jackal_(Marvel_Comics_character)	Eddie_Brock
Jackal_(Marvel_Comics_character)	Green_Goblin
Jackal_(Marvel_Comics_character)	Grizzly_(comics)
Jackal_(Marvel_Comics_character)	Hydro-Man
Jackal_(Marvel_Comics_character)	Lizard_(character)
Jackal_(Marvel_Comics_character)	Norman_Osborn
Jackal_(Marvel_Comics_character)	Scarlet_Spider
Jackal_(Marvel_Comics_character)	Spider-Girl
Jackal_(Marvel_Comics_character)	Spider-Man
Jackal_(Marvel_Comics_character)	Spider-Woman_(Gwen_Stacy)
Jackal_(Marvel_Comics_character)	Tarantula_(Marvel_Comics)
Jackhammer_(comics)	Battlestar_(character)
Jackhammer_(comics)	Black_Widow_(Natasha_Romanova)
Jackhammer_(comics)	Power_Broker_(character)
Jackhammer_(comics)	Silvermane
Jackhammer_(comics)	Union_Jack_(Marvel_Comics)
Janice_Lincoln	Black_Widow_(Natasha_Romanova)
Janice_Lincoln	Iron_Fist_(character)
Janice_Lincoln	Luke_Cage
Janice_Lincoln	Silvermane
Janice_Lincoln	Spider-Man
Janice_Lincoln	Tinkerer_(Marvel_Comics)
Janice_Lincoln	Tombstone_(character)
Jason_Macendale	Doppelganger_(Marvel_Comics)
Jason_Macendale	Foreigner_(character)
Jason_Macendale	Hobgoblin_(Marvel_Comics)
Jason_Macendale	Machine_Man
Jason_Macendale	Norman_Osborn
Jason_Macendale	Spider-Man
Jean_Grey	Apocalypse_(character)
Jean_Grey	Betsy_Braddock
Jean_Grey	Cable_(character)
Jean_Grey	Cyclops_(Marvel_Comics)
Jean_Grey	Emma_Frost
Jean_Grey	Gladiator_(Kallark)
Jean_Grey	Jean_Grey_(X-Men_film_series)
Jean_Grey	Mister_Sinister
Jean_Grey	Phoenix_Force
Jean_Grey	Purple_Man
Jean_Grey	Rachel_Summers
Jean_Grey	Storm_(Marvel_Comics)
Jean_Grey	Wolverine_(Ultimate_Marvel_character)
Jean_Grey	Wolverine_(character)
Jean_Grey	Xorn
Jean_Grey_(X-Men_film_series)	Apocalypse_(character)
Jean_Grey_(X-Men_film_series)	Cyclops_(Marvel_Comics)
Jean_Grey_(X-Men_film_series)	Jean_Grey
Jean_Grey_(X-Men_film_series)	Jubilee_(character)
Jean_Grey_(X-Men_film_series)	Leech_(character)
Jean_Grey_(X-Men_film_series)	Phoenix_Force
Jeffrey_Mace	Human_Torch_(android)
Jeffrey_Mace	Mister_Hyde_(Marvel_Comics)
Jeffrey_Mace	Thunderbolt_Ross
Jericho_Drumm	Apocalypse_(character)
Jericho_Drumm	Black_Cat_(Marvel_Comics)
Jericho_Drumm	Doctor_Strange
Jericho_Drumm	Gargoyle_(comics)
Jericho_Drumm	Ghost_Rider
Jericho_Drumm	Satana_(Marvel_Comics)
Jericho_Drumm	Scarlet_Witch
Jericho_Drumm	Werewolf_by_Night
Jerry_Jaxon	Box_(comics)
Jerry_Jaxon	Guardian_(Marvel_Comics)
Jerry_Jaxon	Vindicator_(comics)
Jerry_Jaxon	Wild_Child_(character)
Jessica_Jones	Blue_Marvel
Jessica_Jones	Cloak_and_Dagger_(characters)
Jessica_Jones	Doctor_Strange
Jessica_Jones	Green_Goblin
Jessica_Jones	Iron_Fist_(character)
Jessica_Jones	Janice_Lincoln
Jessica_Jones	Jean_Grey
Jessica_Jones	Luke_Cage
Jessica_Jones	Mister_Sinister
Jessica_Jones	Misty_Knight
Jessica_Jones	Norman_Osborn
Jessica_Jones	Purple_Man
Jessica_Jones	Scarlet_Witch
Jessica_Jones	She-Hulk
Jessica_Jones	Spider-Girl
Jessica_Jones	Spider-Man
Jessica_Jones	Spider-Woman_(Jessica_Drew)
Jessica_Jones	Wolverine_(character)
Jester_(Marvel_Comics)	Cloak_and_Dagger_(characters)
Jester_(Marvel_Comics)	Hydro-Man
Jester_(Marvel_Comics)	Spider-Man
John_Jameson_(character)	Hulk
John_Jameson_(character)	Human_Torch
John_Jameson_(character)	Lizard_(character)
John_Jameson_(character)	Norman_Osborn
John_Jameson_(character)	Patsy_Walker
John_Jameson_(character)	She-Hulk
John_Jameson_(character)	Spider-Man
John_Jameson_(character)	Spider-Woman_(Gwen_Stacy)
John_Jameson_(character)	Star_Brand
John_Jameson_(character)	Thunderbolt_Ross
John_Ryker	Devil_Hulk
John_Ryker	Hulk
John_Ryker	Norman_Osborn
John_Ryker	She-Hulk_(Lyra)
John_Ryker	Thunderbolt_Ross
Jonas_Harrow	Green_Goblin
Jonas_Harrow	Kangaroo_(character)
Jonas_Harrow	Living_Laser
Jonas_Harrow	Luke_Cage
Jonas_Harrow	Spider-Man
Jonas_Harrow	Will_o'_the_Wisp_(comics)
Jubilee_(character)	Apocalypse_(character)
Jubilee_(character)	Betsy_Braddock
Jubilee_(character)	Cable_(character)
Jubilee_(character)	Cyclops_(Marvel_Comics)
Jubilee_(character)	Doctor_Nemesis
Jubilee_(character)	Dracula_(Marvel_Comics)
Jubilee_(character)	Emma_Frost
Jubilee_(character)	Jean_Grey
Jubilee_(character)	Mojo_(comics)
Jubilee_(character)	Patsy_Walker
Jubilee_(character)	Scarlet_Witch
Jubilee_(character)	Storm_(Marvel_Comics)
Jubilee_(character)	Wolverine_(character)
Junior_Juniper	Baron_Strucker
Junior_Juniper	Jean_Grey
Junior_Juniper	Wolverine_(character)
Justice_(New_Universe)	Hulk_2099
Justice_(New_Universe)	Nightmask
Justice_(New_Universe)	Quasar_(character)
Justice_(New_Universe)	Star_Brand
Justice_(New_Universe)	Starr_the_Slayer
Kaluu	Doctor_Strange
Kaluu	Varnae
Kangaroo_(character)	Grizzly_(comics)
Kangaroo_(character)	Jonas_Harrow
Kangaroo_(character)	Luke_Cage
Kangaroo_(character)	Spider-Man
Kangaroo_(character)	Spot_(Marvel_Comics)
Karla_Sofen	Captain_Marvel_(Khn'nr)
Karla_Sofen	Captain_Marvel_(Marvel_Comics)
Karla_Sofen	Deadpool
Karla_Sofen	Doctor_Faustus_(character)
Karla_Sofen	Egghead_(Marvel_Comics)
Karla_Sofen	Genis-Vell
Karla_Sofen	Lloyd_Bloch
Karla_Sofen	Luke_Cage
Karla_Sofen	Man-Thing
Karla_Sofen	Ms._Marvel
Karla_Sofen	Noh-Varr
Karla_Sofen	Norman_Osborn
Karla_Sofen	Spider-Man
Karnak_(character)	Black_Bolt
Karnak_(character)	Black_Panther_(character)
Karnak_(character)	Gorgon_(Inhuman)
Karnak_(character)	Hulk
Karnak_(character)	Human_Torch
Karnak_(character)	Jean_Grey
Karnak_(character)	Moon_Knight
Karnak_(character)	Psycho-Man
Karnak_(character)	Ultron
Kearson_DeWitt	Darkhawk
Kearson_DeWitt	Iron_Monger
Kearson_DeWitt	Living_Lightning
Kearson_DeWitt	Professor_Power
Kearson_DeWitt	Scarlet_Witch
Kearson_DeWitt	U.S._Agent
Kearson_DeWitt	Ultimo_(Marvel_Comics)
Kearson_DeWitt	War_Machine
Kid_Colt	Black_Panther_(character)
Kid_Colt	Two-Gun_Kid
Killpower	Hulk
Killpower	Motormouth_(comics)
Killraven	Black_Panther_(character)
Killraven	Franklin_Richards_(character)
Killraven	Ravage_2099
Killraven	Shang-Chi
Killraven	Spider-Man
Kingpin_(Matt_Murdock)	Black_Cat_(Marvel_Comics)
Kingpin_(Matt_Murdock)	Silk_(character)
Kingpin_(Matt_Murdock)	Silvermane
Kingpin_(Matt_Murdock)	Spider-Woman_(Gwen_Stacy)
Kingpin_(Matt_Murdock)	Spider-Woman_(Jessica_Drew)
Kingpin_(Matt_Murdock)	Venom_(character)
Kismet_(Marvel_Comics)	Adam_Warlock
Kismet_(Marvel_Comics)	Captain_Marvel_(Marvel_Comics)
Kismet_(Marvel_Comics)	Hercules_(Marvel_Comics)
Kismet_(Marvel_Comics)	Hulk
Kismet_(Marvel_Comics)	Hyperion_(character)
Kismet_(Marvel_Comics)	Moondragon
Kismet_(Marvel_Comics)	Quasar_(character)
Kismet_(Marvel_Comics)	Star_Brand
Kismet_(Marvel_Comics)	Starhawk_(character)
Korath_the_Pursuer	Adam_Warlock
Korath_the_Pursuer	Blackwulf
Korath_the_Pursuer	Deathbird
Korath_the_Pursuer	Kismet_(Marvel_Comics)
Korath_the_Pursuer	Makkari_(character)
Korath_the_Pursuer	Moondragon
Korath_the_Pursuer	Quasar_(character)
Korath_the_Pursuer	Ronan_the_Accuser
Korath_the_Pursuer	Scarlet_Witch
Korath_the_Pursuer	Thanos
Korath_the_Pursuer	Ultron
Korvus	Nova_(Richard_Rider)
Korvus	Phoenix_Force
Korvus	Rachel_Summers
Korvus	Vulcan_(Marvel_Comics)
Krang_(Marvel_Comics)	Attuma
Krang_(Marvel_Comics)	Lemuel_Dorcas
Krang_(Marvel_Comics)	Nomad_(Marvel_Comics)
Krang_(Marvel_Comics)	Orka_(character)
Krang_(Marvel_Comics)	Puppet_Master_(Marvel_Comics)
Kristoff_Vernard	Franklin_Richards_(character)
Kristoff_Vernard	Human_Torch
Kristoff_Vernard	Nathaniel_Richards_(Marvel_Comics)
Kristoff_Vernard	She-Hulk
Kristoff_Vernard	Spider-Man
Kristoff_Vernard	Zarrko
Kro_(character)	Ikaris
Kro_(character)	Makkari_(character)
Kro_(character)	Thena
Kulan_Gath	Doctor_Strange
Kulan_Gath	Hyperion_(character)
Kulan_Gath	Machine_Man
Kulan_Gath	Selene_(comics)
Kulan_Gath	Spider-Man
Kulan_Gath	Vindicator_(comics)
Kulan_Gath	Zarathos
Kurse_(comics)	Balder_the_Brave
Kurse_(comics)	Beta_Ray_Bill
Kurse_(comics)	Beyonder
Lady_Gorgon	Rampage_(Marvel_Comics)
Lady_Gorgon	Silhouette_(comics)
Lash_(comics)	Black_Bolt
Lash_(comics)	Gorgon_(Inhuman)
Lash_(comics)	Hellfire_(J._T._Slade)
Lash_(comics)	Inferno_(Dante_Pertuz)
Lash_(comics)	Thanos
Laufey_(character)	Black_Panther_(character)
Laufey_(character)	Ulik
Leader_(character)	Abomination_(character)
Leader_(character)	Devil_Hulk
Leader_(character)	Hulk
Leader_(character)	Red_Hulk
Leader_(character)	Super-Skrull
Leader_(character)	Thunderbolt_Ross
Leap-Frog_(comics)	Frog-Man
Leap-Frog_(comics)	Spider-Man
Leap-Frog_(comics)	Wolverine_(character)
Leech_(character)	Emma_Frost
Leech_(character)	Franklin_Richards_(character)
Leech_(character)	Man-Thing
Leech_(character)	Shatterstar
Lei_Kung_(character)	Cyclops_(Marvel_Comics)
Lei_Kung_(character)	Iron_Fist_(character)
Lei_Kung_(character)	Phoenix_Force
Lei_Kung_(character)	Steel_Serpent
Lemuel_Dorcas	Attuma
Lemuel_Dorcas	Krang_(Marvel_Comics)
Lemuel_Dorcas	Orka_(character)
Lemuel_Dorcas	Tiger_Shark_(Marvel_Comics)
Leo_(comics)	Aries_(character)
Leo_(comics)	Hulk
