# Week 2 crawl of live Wikipedia, 2026-09-08. Heroes = the frozen week-1 roster, villains = Category:Marvel Comics supervillains (no redirects, lists, teams or disambiguation pages).
# side: hero | villain | both. debut_year from the infobox, blank when not found.
node_id	name	side	debut_year	url
Spider-Woman_(Gwen_Stacy)	Spider-Woman (Gwen Stacy)	hero	2014	https://en.wikipedia.org/wiki/Spider-Woman_%28Gwen_Stacy%29
Spider-Woman_(Jessica_Drew)	Spider-Woman (Jessica Drew)	hero	1977	https://en.wikipedia.org/wiki/Spider-Woman_%28Jessica_Drew%29
Spitfire_(character)	Spitfire (character)	hero	1976	https://en.wikipedia.org/wiki/Spitfire_%28character%29
Spot_(Marvel_Comics)	Spot (Marvel Comics)	villain	1984	https://en.wikipedia.org/wiki/Spot_%28Marvel_Comics%29
Star-Lord	Star-Lord	hero	1976	https://en.wikipedia.org/wiki/Star-Lord
Star_Brand	Star Brand	hero		https://en.wikipedia.org/wiki/Star_Brand
Starhawk_(character)	Starhawk (character)	hero	1975	https://en.wikipedia.org/wiki/Starhawk_%28character%29
Starr_the_Slayer	Starr the Slayer	hero	1970	https://en.wikipedia.org/wiki/Starr_the_Slayer
Steel_Serpent	Steel Serpent	villain	1975	https://en.wikipedia.org/wiki/Steel_Serpent
Steel_Spider	Steel Spider	hero	1982	https://en.wikipedia.org/wiki/Steel_Spider
Stiletto_(comics)	Stiletto (comics)	villain	1973	https://en.wikipedia.org/wiki/Stiletto_%28comics%29
Stingray_(Marvel_Comics)	Stingray (Marvel Comics)	hero	1967	https://en.wikipedia.org/wiki/Stingray_%28Marvel_Comics%29
Stonewall_(comics)	Stonewall (comics)	villain	1987	https://en.wikipedia.org/wiki/Stonewall_%28comics%29
Storm_(Marvel_Comics)	Storm (Marvel Comics)	hero	1975	https://en.wikipedia.org/wiki/Storm_%28Marvel_Comics%29
Straw_Man_(comics)	Straw Man (comics)	hero	1975	https://en.wikipedia.org/wiki/Straw_Man_%28comics%29
Strongman_(character)	Strongman (character)	villain	1962	https://en.wikipedia.org/wiki/Strongman_%28character%29
Super-Adaptoid	Super-Adaptoid	villain	1966	https://en.wikipedia.org/wiki/Super-Adaptoid
Super-Patriot_(Marvel_Comics)	Super-Patriot (Marvel Comics)	villain	1969	https://en.wikipedia.org/wiki/Super-Patriot_%28Marvel_Comics%29
Super-Skrull	Super-Skrull	villain	1963	https://en.wikipedia.org/wiki/Super-Skrull
Super_Rabbit	Super Rabbit	hero	1943	https://en.wikipedia.org/wiki/Super_Rabbit
Surge_(Marvel_Comics)	Surge (Marvel Comics)	hero	2004	https://en.wikipedia.org/wiki/Surge_%28Marvel_Comics%29
Synapse_(character)	Synapse (character)	both	1998	https://en.wikipedia.org/wiki/Synapse_%28character%29
T-Ray_(comics)	T-Ray (comics)	villain	1997	https://en.wikipedia.org/wiki/T-Ray_%28comics%29
Talos_the_Untamed	Talos the Untamed	villain	1994	https://en.wikipedia.org/wiki/Talos_the_Untamed
Tarantula_(Marvel_Comics)	Tarantula (Marvel Comics)	both	1974	https://en.wikipedia.org/wiki/Tarantula_%28Marvel_Comics%29
Tatterdemalion	Tatterdemalion	villain	1973	https://en.wikipedia.org/wiki/Tatterdemalion
Taurus_(Marvel_Comics)	Taurus (Marvel Comics)	villain	1970	https://en.wikipedia.org/wiki/Taurus_%28Marvel_Comics%29
Technovore	Technovore	villain	1993	https://en.wikipedia.org/wiki/Technovore
Tempus_(comics)	Tempus (comics)	villain	1974	https://en.wikipedia.org/wiki/Tempus_%28comics%29
Tetu_(comics)	Tetu (comics)	villain	2016	https://en.wikipedia.org/wiki/Tetu_%28comics%29
Thanos	Thanos	villain	1973	https://en.wikipedia.org/wiki/Thanos
The_Union_(Marvel)	The Union (Marvel)	hero	2020	https://en.wikipedia.org/wiki/The_Union_%28Marvel%29
The_Witness_(character)	The Witness (character)	hero	1941	https://en.wikipedia.org/wiki/The_Witness_%28character%29
Thena	Thena	hero	1940	https://en.wikipedia.org/wiki/Thena
Thermo_(comics)	Thermo (comics)	villain	1981	https://en.wikipedia.org/wiki/Thermo_%28comics%29
Thin_Man_(character)	Thin Man (character)	hero	1940	https://en.wikipedia.org/wiki/Thin_Man_%28character%29
Thor_Girl	Thor Girl	hero	2000	https://en.wikipedia.org/wiki/Thor_Girl
Thunderball_(character)	Thunderball (character)	villain	1974	https://en.wikipedia.org/wiki/Thunderball_%28character%29
Thunderbolt_(Marvel_Comics)	Thunderbolt (Marvel Comics)	hero	1970	https://en.wikipedia.org/wiki/Thunderbolt_%28Marvel_Comics%29
Thunderbolt_Ross	Thunderbolt Ross	villain	1962	https://en.wikipedia.org/wiki/Thunderbolt_Ross
Thunderclap_(comics)	Thunderclap (comics)	hero	1984	https://en.wikipedia.org/wiki/Thunderclap_%28comics%29
Tiger_Shark_(Marvel_Comics)	Tiger Shark (Marvel Comics)	villain	1968	https://en.wikipedia.org/wiki/Tiger_Shark_%28Marvel_Comics%29
Timeslip_(comics)	Timeslip (comics)	hero	1995	https://en.wikipedia.org/wiki/Timeslip_%28comics%29
Tinkerer_(Marvel_Comics)	Tinkerer (Marvel Comics)	villain	1963	https://en.wikipedia.org/wiki/Tinkerer_%28Marvel_Comics%29
Tombstone_(character)	Tombstone (character)	villain	1988	https://en.wikipedia.org/wiki/Tombstone_%28character%29
Toro_(character)	Toro (character)	hero	1940	https://en.wikipedia.org/wiki/Toro_%28character%29
Torpedo_(Marvel_Comics)	Torpedo (Marvel Comics)	villain	1975	https://en.wikipedia.org/wiki/Torpedo_%28Marvel_Comics%29
Toxyn	Toxyn	hero	1987	https://en.wikipedia.org/wiki/Toxyn
Tracer_(Marvel_Comics)	Tracer (Marvel Comics)	villain	2005	https://en.wikipedia.org/wiki/Tracer_%28Marvel_Comics%29
Tricephalous_(comics)	Tricephalous (comics)	villain	1961	https://en.wikipedia.org/wiki/Tricephalous_%28comics%29
Tumbler_(comics)	Tumbler (comics)	villain	1966	https://en.wikipedia.org/wiki/Tumbler_%28comics%29
Tundra_(Marvel_Comics)	Tundra (Marvel Comics)	villain	1983	https://en.wikipedia.org/wiki/Tundra_%28Marvel_Comics%29
Turbo_(comics)	Turbo (comics)	hero	1992	https://en.wikipedia.org/wiki/Turbo_%28comics%29
Two-Gun_Kid	Two-Gun Kid	hero	1948	https://en.wikipedia.org/wiki/Two-Gun_Kid
Typeface_(character)	Typeface (character)	both	2000	https://en.wikipedia.org/wiki/Typeface_%28character%29
Typhon_(comics)	Typhon (comics)	villain	1968	https://en.wikipedia.org/wiki/Typhon_%28comics%29
U-Man	U-Man	villain	1975	https://en.wikipedia.org/wiki/U-Man
U.S._Agent	U.S. Agent	hero	1986	https://en.wikipedia.org/wiki/U.S._Agent
Ulik	Ulik	villain	1967	https://en.wikipedia.org/wiki/Ulik
Ultimo_(Marvel_Comics)	Ultimo (Marvel Comics)	villain	1966	https://en.wikipedia.org/wiki/Ultimo_%28Marvel_Comics%29
Ultron	Ultron	villain	1968	https://en.wikipedia.org/wiki/Ultron
Ulysses_Bloodstone	Ulysses Bloodstone	hero	1975	https://en.wikipedia.org/wiki/Ulysses_Bloodstone
Union_Jack_(Joseph_Chapman)	Union Jack (Joseph Chapman)	hero	1981	https://en.wikipedia.org/wiki/Union_Jack_%28Joseph_Chapman%29
Union_Jack_(Marvel_Comics)	Union Jack (Marvel Comics)	hero	1976	https://en.wikipedia.org/wiki/Union_Jack_%28Marvel_Comics%29
Ursa_Major_(character)	Ursa Major (character)	hero	1981	https://en.wikipedia.org/wiki/Ursa_Major_%28character%29
Val_Rhymin	Val Rhymin	villain	2008	https://en.wikipedia.org/wiki/Val_Rhymin
Vance_Astrovik	Vance Astrovik	hero	1975	https://en.wikipedia.org/wiki/Vance_Astrovik
Varnae	Varnae	villain	1982	https://en.wikipedia.org/wiki/Varnae
Venom_(character)	Venom (character)	both	1984	https://en.wikipedia.org/wiki/Venom_%28character%29
Vibro_(comics)	Vibro (comics)	villain	1984	https://en.wikipedia.org/wiki/Vibro_%28comics%29
Victor_Timely	Victor Timely	villain	1992	https://en.wikipedia.org/wiki/Victor_Timely
Vindicator_(comics)	Vindicator (comics)	hero	1980	https://en.wikipedia.org/wiki/Vindicator_%28comics%29
Virgo_(character)	Virgo (character)	villain	1970	https://en.wikipedia.org/wiki/Virgo_%28character%29
Vulcan_(Marvel_Comics)	Vulcan (Marvel Comics)	both	2006	https://en.wikipedia.org/wiki/Vulcan_%28Marvel_Comics%29
Vyking	Vyking	hero	1986	https://en.wikipedia.org/wiki/Vyking
War_(Marvel_Comics)	War (Marvel Comics)	villain	1986	https://en.wikipedia.org/wiki/War_%28Marvel_Comics%29
War_Machine	War Machine	hero	1979	https://en.wikipedia.org/wiki/War_Machine
Warrior_Woman_(Marvel_Comics)	Warrior Woman (Marvel Comics)	villain	1977	https://en.wikipedia.org/wiki/Warrior_Woman_%28Marvel_Comics%29
Wendigo_(comics)	Wendigo (comics)	villain	1973	https://en.wikipedia.org/wiki/Wendigo_%28comics%29
Werewolf_by_Night	Werewolf by Night	hero	1972	https://en.wikipedia.org/wiki/Werewolf_by_Night
Werner_von_Strucker	Werner von Strucker	villain	1989	https://en.wikipedia.org/wiki/Werner_von_Strucker
Whiplash_(Marvel_Comics)	Whiplash (Marvel Comics)	villain	1968	https://en.wikipedia.org/wiki/Whiplash_%28Marvel_Comics%29
White_Tiger_(Heroes_for_Hire)	White Tiger (Heroes for Hire)	hero	1997	https://en.wikipedia.org/wiki/White_Tiger_%28Heroes_for_Hire%29
White_Tiger_(comics)	White Tiger (comics)	hero	1975	https://en.wikipedia.org/wiki/White_Tiger_%28comics%29
Whizzer_(Robert_Frank)	Whizzer (Robert Frank)	hero	1941	https://en.wikipedia.org/wiki/Whizzer_%28Robert_Frank%29
Wild_Child_(character)	Wild Child (character)	both	1983	https://en.wikipedia.org/wiki/Wild_Child_%28character%29
Will_o'_the_Wisp_(comics)	Will o' the Wisp (comics)	both	1977	https://en.wikipedia.org/wiki/Will_o%27_the_Wisp_%28comics%29
William_Burnside_(character)	William Burnside (character)	both	1953	https://en.wikipedia.org/wiki/William_Burnside_%28character%29
Wolverine_(Ultimate_Marvel_character)	Wolverine (Ultimate Marvel character)	hero	2001	https://en.wikipedia.org/wiki/Wolverine_%28Ultimate_Marvel_character%29
Wolverine_(character)	Wolverine (character)	hero	1974	https://en.wikipedia.org/wiki/Wolverine_%28character%29
Wong-Chu	Wong-Chu	villain	1963	https://en.wikipedia.org/wiki/Wong-Chu
Wrecker_(comics)	Wrecker (comics)	villain	1968	https://en.wikipedia.org/wiki/Wrecker_%28comics%29
Xorn	Xorn	both	2001	https://en.wikipedia.org/wiki/Xorn
Yelena_Belova	Yelena Belova	both	1998	https://en.wikipedia.org/wiki/Yelena_Belova
Ymir_(Marvel_Comics)	Ymir (Marvel Comics)	villain	1963	https://en.wikipedia.org/wiki/Ymir_%28Marvel_Comics%29
Yo-Yo_Rodriguez	Yo-Yo Rodriguez	hero	2008	https://en.wikipedia.org/wiki/Yo-Yo_Rodriguez
Zarathos	Zarathos	villain	1972	https://en.wikipedia.org/wiki/Zarathos
Zarrko	Zarrko	villain	1962	https://en.wikipedia.org/wiki/Zarrko
Zenzi_(comics)	Zenzi (comics)	villain	2016	https://en.wikipedia.org/wiki/Zenzi_%28comics%29
Zheng_Zu	Zheng Zu	villain	1973	https://en.wikipedia.org/wiki/Zheng_Zu
Zhou_Cheng	Zhou Cheng	villain	2008	https://en.wikipedia.org/wiki/Zhou_Cheng
Zombie_(comics)	Zombie (comics)	hero	1953	https://en.wikipedia.org/wiki/Zombie_%28comics%29
Zzzax	Zzzax	villain	1973	https://en.wikipedia.org/wiki/Zzzax
